Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
15/09/2023 9:08:32 AM,"679","66.3","51","1003.3"
15/09/2023 9:10:32 AM,"655","66.3","51","1002.7"
15/09/2023 9:12:32 AM,"661","66.4","51","1001.5"
15/09/2023 9:14:32 AM,"660","66.4","51","998.8"
15/09/2023 9:16:32 AM,"657","66.4","51","995.1"
15/09/2023 9:18:32 AM,"655","66.4","51","993.7"
15/09/2023 9:20:32 AM,"631","66.5","51","994.5"
15/09/2023 9:22:32 AM,"643","66.5","51","994.7"
15/09/2023 9:24:32 AM,"650","66.6","51","993.0"
15/09/2023 9:26:32 AM,"647","66.6","51","990.5"
15/09/2023 9:28:32 AM,"652","66.7","51","992.0"
15/09/2023 9:30:32 AM,"629","66.7","51","997.0"
15/09/2023 9:32:32 AM,"638","66.7","51","995.7"
15/09/2023 9:34:32 AM,"632","66.7","51","996.6"
15/09/2023 9:36:32 AM,"636","66.8","51","996.4"
15/09/2023 9:38:32 AM,"661","66.8","51","996.2"
15/09/2023 9:40:32 AM,"627","67.1","51","995.7"
15/09/2023 9:42:32 AM,"591","67.1","51","996.3"
15/09/2023 9:44:32 AM,"554","67.1","51","995.6"
15/09/2023 9:46:32 AM,"532","67.1","50","995.3"
15/09/2023 9:48:32 AM,"516","67.1","50","994.6"
15/09/2023 9:50:32 AM,"507","67.0","50","994.0"
15/09/2023 9:52:32 AM,"497","67.0","50","993.9"
15/09/2023 9:54:32 AM,"501","67.0","50","993.8"
15/09/2023 9:56:32 AM,"624","67.0","51","993.6"
15/09/2023 9:58:32 AM,"664","67.2","51","993.5"
15/09/2023 10:00:32 AM,"674","67.4","51","993.5"
15/09/2023 10:02:32 AM,"686","67.5","51","993.5"
15/09/2023 10:04:32 AM,"690","67.7","51","993.5"
15/09/2023 10:06:32 AM,"700","67.8","51","993.6"
15/09/2023 10:08:32 AM,"708","67.9","51","993.5"
15/09/2023 10:10:32 AM,"707","68.0","51","993.6"
15/09/2023 10:12:32 AM,"695","68.1","52","993.7"
15/09/2023 10:14:32 AM,"726","68.2","52","993.6"
15/09/2023 10:16:32 AM,"716","68.4","52","993.7"
15/09/2023 10:18:32 AM,"716","68.4","52","993.7"
15/09/2023 10:20:32 AM,"727","68.5","52","993.6"
15/09/2023 10:22:32 AM,"723","68.5","52","993.6"
15/09/2023 10:24:32 AM,"730","68.6","52","993.6"
15/09/2023 10:26:32 AM,"717","68.6","52","993.7"
15/09/2023 10:28:32 AM,"714","68.7","52","993.7"
15/09/2023 10:30:32 AM,"730","68.8","52","993.7"
15/09/2023 10:32:32 AM,"725","68.8","52","993.6"
15/09/2023 10:34:32 AM,"728","69.0","52","993.6"
15/09/2023 10:36:32 AM,"736","69.1","52","993.6"
15/09/2023 10:38:32 AM,"727","69.2","52","993.6"
15/09/2023 10:40:32 AM,"722","69.3","52","993.7"
15/09/2023 10:42:32 AM,"724","69.3","52","993.8"
15/09/2023 10:44:32 AM,"720","69.3","52","993.7"
15/09/2023 10:46:32 AM,"720","69.4","52","993.7"
15/09/2023 10:48:32 AM,"742","69.4","52","993.7"
15/09/2023 10:50:32 AM,"726","69.5","52","993.7"
15/09/2023 10:52:32 AM,"718","69.6","52","993.7"
15/09/2023 10:54:32 AM,"732","69.7","52","993.7"
15/09/2023 10:56:32 AM,"745","69.7","52","993.7"
15/09/2023 10:58:32 AM,"736","69.8","52","993.7"
15/09/2023 11:00:32 AM,"743","69.9","52","993.7"
15/09/2023 11:02:32 AM,"744","69.9","52","993.8"
15/09/2023 11:04:32 AM,"742","70.0","52","993.8"
15/09/2023 11:06:32 AM,"740","70.0","52","993.7"
15/09/2023 11:08:32 AM,"739","70.1","52","993.7"
15/09/2023 11:10:32 AM,"701","70.2","52","993.7"
15/09/2023 11:12:32 AM,"692","70.2","51","993.7"
15/09/2023 11:14:32 AM,"679","70.2","51","993.7"
15/09/2023 11:16:32 AM,"680","70.2","51","993.7"
15/09/2023 11:18:32 AM,"694","70.2","51","993.7"
15/09/2023 11:20:32 AM,"660","70.2","51","993.7"
15/09/2023 11:22:32 AM,"673","70.3","51","993.7"
15/09/2023 11:24:32 AM,"694","70.3","51","993.7"
15/09/2023 11:26:32 AM,"690","70.3","51","993.7"
15/09/2023 11:28:32 AM,"692","70.4","51","993.8"
15/09/2023 11:30:32 AM,"692","70.4","51","993.8"
15/09/2023 11:32:32 AM,"712","70.4","51","993.8"
15/09/2023 11:34:32 AM,"713","70.5","51","993.8"
15/09/2023 11:36:32 AM,"713","70.5","51","993.8"
15/09/2023 11:38:32 AM,"715","70.6","51","993.8"
15/09/2023 11:40:32 AM,"726","70.6","51","993.8"
15/09/2023 11:42:32 AM,"710","70.7","51","993.7"
15/09/2023 11:44:32 AM,"726","70.8","51","993.7"
15/09/2023 11:46:32 AM,"729","70.8","51","993.7"
15/09/2023 11:48:32 AM,"741","70.8","51","993.7"
15/09/2023 11:50:32 AM,"717","71.0","51","993.7"
15/09/2023 11:52:32 AM,"706","71.0","51","993.6"
15/09/2023 11:54:32 AM,"704","71.0","51","993.6"
15/09/2023 11:56:32 AM,"707","71.0","51","993.6"
15/09/2023 11:58:32 AM,"691","71.0","51","993.5"
15/09/2023 12:00:32 PM,"688","71.0","51","993.5"
15/09/2023 12:02:32 PM,"673","71.0","51","993.5"
15/09/2023 12:04:32 PM,"665","71.0","51","993.5"
15/09/2023 12:06:32 PM,"683","71.1","51","993.5"
15/09/2023 12:08:32 PM,"688","71.1","51","993.5"
15/09/2023 12:10:32 PM,"691","71.1","51","993.5"
15/09/2023 12:12:32 PM,"699","71.2","51","993.5"
15/09/2023 12:14:32 PM,"727","71.2","51","993.5"
15/09/2023 12:16:32 PM,"721","71.2","51","993.5"
15/09/2023 12:18:32 PM,"735","71.2","51","993.4"
15/09/2023 12:20:32 PM,"737","71.3","51","993.5"
15/09/2023 12:22:32 PM,"747","71.3","51","993.5"
15/09/2023 12:24:32 PM,"732","71.4","51","993.5"
15/09/2023 12:26:32 PM,"727","71.4","51","993.4"
15/09/2023 12:28:32 PM,"728","71.5","51","993.5"
15/09/2023 12:30:32 PM,"724","71.5","51","993.4"
15/09/2023 12:32:32 PM,"702","71.5","51","993.4"
15/09/2023 12:34:32 PM,"697","71.5","51","993.4"
15/09/2023 12:36:32 PM,"688","71.5","50","993.4"
15/09/2023 12:38:32 PM,"730","71.6","51","993.2"
15/09/2023 12:40:32 PM,"744","72.0","48","993.2"
15/09/2023 12:42:32 PM,"719","72.4","48","993.2"
15/09/2023 12:44:32 PM,"713","72.7","48","993.1"
15/09/2023 12:46:32 PM,"706","72.9","48","993.1"
15/09/2023 12:48:32 PM,"692","73.0","47","993.1"
15/09/2023 12:50:32 PM,"705","73.2","47","993.0"
15/09/2023 12:52:32 PM,"705","73.4","47","993.0"
15/09/2023 12:54:32 PM,"694","73.6","47","993.0"
15/09/2023 12:56:32 PM,"685","73.7","45","992.9"
15/09/2023 12:58:32 PM,"656","73.4","45","992.9"
15/09/2023 1:00:32 PM,"651","72.9","45","992.8"
15/09/2023 1:02:32 PM,"645","72.3","45","992.8"
15/09/2023 1:04:32 PM,"635","72.1","46","992.8"
15/09/2023 1:06:32 PM,"642","72.2","46","992.7"
15/09/2023 1:08:32 PM,"638","72.4","46","992.7"
15/09/2023 1:10:32 PM,"640","72.6","46","992.7"
15/09/2023 1:12:32 PM,"635","72.9","46","992.7"
15/09/2023 1:14:32 PM,"636","73.0","46","992.6"
15/09/2023 1:16:32 PM,"629","73.2","46","992.6"
15/09/2023 1:18:32 PM,"638","73.5","45","992.6"
15/09/2023 1:20:32 PM,"628","73.7","45","992.6"
15/09/2023 1:22:32 PM,"644","73.7","45","992.6"
15/09/2023 1:24:32 PM,"638","73.9","45","992.5"
15/09/2023 1:26:32 PM,"646","74.0","45","992.5"
15/09/2023 1:28:32 PM,"642","74.1","45","992.5"
15/09/2023 1:30:32 PM,"644","74.2","45","992.5"
15/09/2023 1:32:32 PM,"626","74.2","44","992.5"
15/09/2023 1:34:32 PM,"626","73.8","44","992.4"
15/09/2023 1:36:32 PM,"635","73.0","43","992.4"
15/09/2023 1:38:32 PM,"603","72.4","44","992.4"
15/09/2023 1:40:32 PM,"625","72.3","45","992.4"
15/09/2023 1:42:32 PM,"598","72.4","45","992.4"
15/09/2023 1:44:32 PM,"617","72.5","45","992.3"
15/09/2023 1:46:32 PM,"613","72.8","45","992.3"
15/09/2023 1:48:32 PM,"600","73.0","45","992.3"
15/09/2023 1:50:32 PM,"627","73.1","45","992.2"
15/09/2023 1:52:32 PM,"611","73.3","45","992.2"
15/09/2023 1:54:32 PM,"627","73.5","44","992.2"
15/09/2023 1:56:32 PM,"620","73.5","44","992.3"
15/09/2023 1:58:32 PM,"613","73.1","43","992.2"
15/09/2023 2:00:32 PM,"618","72.7","43","992.3"
15/09/2023 2:02:32 PM,"608","72.2","44","992.2"
15/09/2023 2:04:32 PM,"597","72.2","44","992.2"
15/09/2023 2:06:32 PM,"607","72.3","44","992.2"
15/09/2023 2:08:32 PM,"609","72.5","44","992.2"
15/09/2023 2:10:32 PM,"600","72.8","44","992.2"
15/09/2023 2:12:32 PM,"610","73.0","44","992.1"
15/09/2023 2:14:32 PM,"612","73.1","44","992.1"
15/09/2023 2:16:32 PM,"606","73.4","44","992.0"
15/09/2023 2:18:32 PM,"614","73.5","44","992.1"
15/09/2023 2:20:32 PM,"592","73.3","43","992.0"
15/09/2023 2:22:32 PM,"597","72.9","43","992.0"
15/09/2023 2:24:32 PM,"590","72.4","43","992.0"
15/09/2023 2:26:32 PM,"585","72.3","44","992.0"
15/09/2023 2:28:32 PM,"574","72.4","44","991.9"
15/09/2023 2:30:32 PM,"581","72.7","44","991.9"
15/09/2023 2:32:32 PM,"605","72.9","44","991.9"
15/09/2023 2:34:32 PM,"571","73.0","44","991.9"
15/09/2023 2:36:32 PM,"601","73.3","44","991.8"
15/09/2023 2:38:32 PM,"595","73.6","44","991.8"
15/09/2023 2:40:32 PM,"588","73.6","43","991.8"
15/09/2023 2:42:32 PM,"599","73.3","43","991.8"
15/09/2023 2:44:32 PM,"588","72.9","42","991.8"
15/09/2023 2:46:32 PM,"575","72.4","43","991.8"
15/09/2023 2:48:32 PM,"587","72.2","44","991.7"
15/09/2023 2:50:32 PM,"587","72.2","44","991.8"
15/09/2023 2:52:32 PM,"587","72.4","44","991.7"
15/09/2023 2:54:32 PM,"589","72.5","44","991.6"
15/09/2023 2:56:32 PM,"595","72.7","44","991.6"
15/09/2023 2:58:32 PM,"588","72.8","44","991.6"
15/09/2023 3:00:32 PM,"575","72.9","44","991.6"
15/09/2023 3:02:32 PM,"599","73.0","44","991.5"
15/09/2023 3:04:32 PM,"592","73.1","43","991.6"
15/09/2023 3:06:32 PM,"586","72.9","43","991.5"
15/09/2023 3:08:32 PM,"580","72.3","42","991.6"
15/09/2023 3:10:32 PM,"587","72.0","43","991.5"
15/09/2023 3:12:32 PM,"590","72.0","44","991.5"
15/09/2023 3:14:32 PM,"593","72.0","44","991.4"
15/09/2023 3:16:32 PM,"594","72.1","44","991.4"
15/09/2023 3:18:32 PM,"590","72.3","44","991.4"
15/09/2023 3:20:32 PM,"589","72.4","44","991.4"
15/09/2023 3:22:32 PM,"584","72.6","44","991.4"
15/09/2023 3:24:32 PM,"599","72.8","44","991.4"
15/09/2023 3:26:32 PM,"591","72.9","44","991.3"
15/09/2023 3:28:32 PM,"580","73.0","44","991.3"
15/09/2023 3:30:32 PM,"599","73.0","43","991.3"
15/09/2023 3:32:32 PM,"585","72.6","43","991.4"
15/09/2023 3:34:32 PM,"585","72.1","43","991.3"
15/09/2023 3:36:32 PM,"569","71.7","43","991.3"
15/09/2023 3:38:32 PM,"574","71.6","44","991.3"
15/09/2023 3:40:32 PM,"580","71.8","44","991.3"
15/09/2023 3:42:32 PM,"572","72.0","44","991.2"
15/09/2023 3:44:32 PM,"589","72.1","44","991.3"
15/09/2023 3:46:32 PM,"580","72.3","44","991.2"
15/09/2023 3:48:32 PM,"593","72.6","44","991.2"
15/09/2023 3:50:32 PM,"586","72.8","44","991.2"
15/09/2023 3:52:32 PM,"566","73.0","44","991.2"
15/09/2023 3:54:32 PM,"594","73.0","44","991.2"
15/09/2023 3:56:32 PM,"590","73.1","43","991.2"
15/09/2023 3:58:32 PM,"592","73.0","43","991.1"
15/09/2023 4:00:32 PM,"580","72.5","42","991.2"
15/09/2023 4:02:32 PM,"599","72.0","42","991.1"
15/09/2023 4:04:32 PM,"576","71.7","43","991.1"
15/09/2023 4:06:32 PM,"592","71.7","44","991.1"
15/09/2023 4:08:32 PM,"591","71.9","44","991.1"
15/09/2023 4:10:32 PM,"582","72.0","44","991.1"
15/09/2023 4:12:32 PM,"575","72.1","44","991.0"
15/09/2023 4:14:32 PM,"585","72.3","44","991.0"
15/09/2023 4:16:32 PM,"589","72.4","44","991.0"
15/09/2023 4:18:32 PM,"591","72.5","44","991.0"
15/09/2023 4:20:32 PM,"578","72.1","43","991.0"
15/09/2023 4:22:32 PM,"571","71.6","43","991.0"
15/09/2023 4:24:32 PM,"579","71.1","43","991.0"
15/09/2023 4:26:32 PM,"581","71.0","44","991.1"
15/09/2023 4:28:32 PM,"568","71.0","44","991.0"
15/09/2023 4:30:32 PM,"564","71.2","44","991.0"
15/09/2023 4:32:32 PM,"579","71.3","44","990.9"
15/09/2023 4:34:32 PM,"573","71.4","44","990.9"
15/09/2023 4:36:32 PM,"576","71.6","44","990.9"
15/09/2023 4:38:32 PM,"575","71.3","43","990.9"
15/09/2023 4:40:32 PM,"582","70.9","43","990.9"
15/09/2023 4:42:32 PM,"583","70.3","43","991.0"
15/09/2023 4:44:32 PM,"586","70.1","44","990.9"
15/09/2023 4:46:32 PM,"577","70.1","44","990.8"
15/09/2023 4:48:32 PM,"574","70.3","44","990.8"
15/09/2023 4:50:32 PM,"576","70.3","44","990.8"
15/09/2023 4:52:32 PM,"576","70.5","44","990.9"
15/09/2023 4:54:32 PM,"583","70.7","44","990.9"
15/09/2023 4:56:32 PM,"587","70.6","44","990.8"
15/09/2023 4:58:32 PM,"585","70.2","44","990.8"
15/09/2023 5:00:32 PM,"593","69.7","43","990.9"
15/09/2023 5:02:32 PM,"587","69.3","44","990.8"
15/09/2023 5:04:32 PM,"585","69.3","45","990.8"
15/09/2023 5:06:32 PM,"584","69.5","45","990.7"
15/09/2023 5:08:32 PM,"588","69.7","45","990.7"
15/09/2023 5:10:32 PM,"593","69.9","45","990.7"
15/09/2023 5:12:32 PM,"593","70.1","45","990.7"
15/09/2023 5:14:32 PM,"592","70.3","45","990.7"
15/09/2023 5:16:32 PM,"586","70.1","44","990.7"
15/09/2023 5:18:32 PM,"597","69.7","44","990.7"
15/09/2023 5:20:32 PM,"605","69.3","44","990.6"
15/09/2023 5:22:32 PM,"602","69.1","45","990.6"
15/09/2023 5:24:32 PM,"597","69.1","45","990.7"
15/09/2023 5:26:32 PM,"594","69.3","45","990.7"
15/09/2023 5:28:32 PM,"603","69.4","45","990.7"
15/09/2023 5:30:32 PM,"589","69.6","45","990.6"
15/09/2023 5:32:32 PM,"604","69.8","45","990.6"
15/09/2023 5:34:32 PM,"625","69.9","45","990.6"
15/09/2023 5:36:32 PM,"605","69.9","45","990.6"
15/09/2023 5:38:32 PM,"611","69.4","44","990.7"
15/09/2023 5:40:32 PM,"608","69.0","44","990.7"
15/09/2023 5:42:32 PM,"606","68.8","45","990.6"
15/09/2023 5:44:32 PM,"618","68.7","45","990.6"
15/09/2023 5:46:32 PM,"596","68.9","46","990.6"
15/09/2023 5:48:32 PM,"608","69.1","46","990.7"
15/09/2023 5:50:32 PM,"589","69.3","46","990.6"
15/09/2023 5:52:32 PM,"611","69.4","46","990.6"
15/09/2023 5:54:32 PM,"613","69.5","46","990.6"
15/09/2023 5:56:32 PM,"598","69.2","45","990.5"
15/09/2023 5:58:32 PM,"618","68.8","45","990.5"
15/09/2023 6:00:32 PM,"617","68.5","46","990.5"
15/09/2023 6:02:32 PM,"609","68.5","46","990.5"
15/09/2023 6:04:32 PM,"612","68.5","46","990.5"
15/09/2023 6:06:32 PM,"611","68.7","46","990.5"
15/09/2023 6:08:32 PM,"621","68.9","46","990.5"
15/09/2023 6:10:32 PM,"620","69.0","46","990.5"
15/09/2023 6:12:32 PM,"628","69.2","46","990.5"
15/09/2023 6:14:32 PM,"621","69.2","46","990.5"
15/09/2023 6:16:32 PM,"611","68.8","45","990.4"
15/09/2023 6:18:32 PM,"611","68.4","45","990.5"
15/09/2023 6:20:32 PM,"609","68.0","46","990.5"
15/09/2023 6:22:32 PM,"615","68.0","46","990.5"
15/09/2023 6:24:32 PM,"605","68.2","46","990.5"
15/09/2023 6:26:32 PM,"606","68.4","46","990.4"
15/09/2023 6:28:32 PM,"611","68.5","46","990.4"
15/09/2023 6:30:32 PM,"608","68.6","46","990.4"
15/09/2023 6:32:32 PM,"596","68.8","46","990.4"
15/09/2023 6:34:32 PM,"606","69.0","46","990.4"
15/09/2023 6:36:32 PM,"614","69.2","46","990.4"
15/09/2023 6:38:32 PM,"608","69.3","46","990.4"
15/09/2023 6:40:32 PM,"621","69.3","46","990.4"
15/09/2023 6:42:32 PM,"623","69.4","46","990.4"
15/09/2023 6:44:32 PM,"607","69.5","46","990.4"
15/09/2023 6:46:32 PM,"619","69.5","46","990.4"
15/09/2023 6:48:32 PM,"631","69.2","46","990.4"
15/09/2023 6:50:32 PM,"613","68.7","45","990.3"
15/09/2023 6:52:32 PM,"615","68.5","46","990.2"
15/09/2023 6:54:32 PM,"613","68.4","47","990.2"
15/09/2023 6:56:32 PM,"620","68.5","47","990.3"
15/09/2023 6:58:32 PM,"627","68.5","47","990.2"
15/09/2023 7:00:32 PM,"622","68.7","47","990.2"
15/09/2023 7:02:32 PM,"623","68.9","47","990.2"
15/09/2023 7:04:32 PM,"630","69.0","47","990.2"
15/09/2023 7:06:32 PM,"628","69.0","47","990.2"
15/09/2023 7:08:32 PM,"618","69.2","47","990.2"
15/09/2023 7:10:32 PM,"637","69.3","47","990.1"
15/09/2023 7:12:32 PM,"625","69.3","47","990.1"
15/09/2023 7:14:32 PM,"625","69.4","47","990.1"
15/09/2023 7:16:32 PM,"633","69.5","47","990.2"
15/09/2023 7:18:32 PM,"643","69.5","47","990.1"
15/09/2023 7:20:32 PM,"626","69.5","47","990.1"
15/09/2023 7:22:32 PM,"654","69.6","47","990.1"
15/09/2023 7:24:32 PM,"630","69.5","46","990.2"
15/09/2023 7:26:32 PM,"632","69.1","46","990.2"
15/09/2023 7:28:32 PM,"655","68.7","47","990.2"
15/09/2023 7:30:32 PM,"651","68.5","47","990.2"
15/09/2023 7:32:32 PM,"624","68.5","47","990.2"
15/09/2023 7:34:32 PM,"647","68.5","47","990.2"
15/09/2023 7:36:32 PM,"639","68.6","47","990.2"
15/09/2023 7:38:32 PM,"654","68.8","47","990.2"
15/09/2023 7:40:32 PM,"643","68.9","47","990.1"
15/09/2023 7:42:32 PM,"655","69.0","47","990.1"
15/09/2023 7:44:32 PM,"648","69.1","47","990.1"
15/09/2023 7:46:32 PM,"659","69.2","47","990.1"
15/09/2023 7:48:32 PM,"641","69.3","47","990.1"
15/09/2023 7:50:32 PM,"664","69.3","47","990.1"
15/09/2023 7:52:32 PM,"655","69.3","47","990.2"
15/09/2023 7:54:32 PM,"648","69.4","47","990.2"
15/09/2023 7:56:32 PM,"663","69.5","47","990.2"
15/09/2023 7:58:32 PM,"664","69.5","47","990.1"
15/09/2023 8:00:32 PM,"660","69.5","47","990.1"
15/09/2023 8:02:32 PM,"643","69.6","47","990.2"
15/09/2023 8:04:32 PM,"668","69.6","47","990.2"
15/09/2023 8:06:32 PM,"663","69.7","47","990.2"
15/09/2023 8:08:32 PM,"676","69.8","47","990.2"
15/09/2023 8:10:32 PM,"669","69.8","47","990.3"
15/09/2023 8:12:32 PM,"667","69.6","47","990.4"
15/09/2023 8:14:32 PM,"663","69.3","46","990.3"
15/09/2023 8:16:32 PM,"667","68.7","46","990.4"
15/09/2023 8:18:32 PM,"662","68.5","47","990.3"
15/09/2023 8:20:32 PM,"660","68.4","47","990.3"
15/09/2023 8:22:32 PM,"669","68.4","47","990.4"
15/09/2023 8:24:32 PM,"667","68.5","47","990.4"
15/09/2023 8:26:32 PM,"668","68.5","47","990.4"
15/09/2023 8:28:32 PM,"667","68.6","47","990.5"
15/09/2023 8:30:32 PM,"664","68.7","47","990.5"
15/09/2023 8:32:32 PM,"667","68.8","47","990.5"
15/09/2023 8:34:32 PM,"670","68.9","48","990.5"
15/09/2023 8:36:32 PM,"668","69.0","48","990.5"
15/09/2023 8:38:32 PM,"663","69.1","48","990.5"
15/09/2023 8:40:32 PM,"667","69.1","48","990.6"
15/09/2023 8:42:32 PM,"678","69.2","48","990.5"
15/09/2023 8:44:32 PM,"677","69.3","47","990.5"
15/09/2023 8:46:32 PM,"653","69.2","47","990.5"
15/09/2023 8:48:32 PM,"675","69.3","47","990.5"
15/09/2023 8:50:32 PM,"668","69.3","47","990.5"
15/09/2023 8:52:32 PM,"679","69.3","47","990.4"
15/09/2023 8:54:32 PM,"668","69.3","47","990.4"
15/09/2023 8:56:32 PM,"667","69.4","47","990.4"
15/09/2023 8:58:32 PM,"680","69.4","47","990.4"
15/09/2023 9:00:32 PM,"664","69.3","47","990.4"
15/09/2023 9:02:32 PM,"663","68.9","46","990.4"
15/09/2023 9:04:32 PM,"640","68.5","47","990.4"
15/09/2023 9:06:32 PM,"655","68.2","47","990.4"
15/09/2023 9:08:32 PM,"658","68.1","48","990.4"
15/09/2023 9:10:32 PM,"642","68.1","48","990.4"
15/09/2023 9:12:32 PM,"637","68.2","48","990.4"
15/09/2023 9:14:32 PM,"632","68.3","48","990.4"
15/09/2023 9:16:32 PM,"649","68.4","48","990.3"
15/09/2023 9:18:32 PM,"657","68.5","48","990.3"
15/09/2023 9:20:32 PM,"646","68.5","48","990.3"
15/09/2023 9:22:32 PM,"655","68.6","48","990.4"
15/09/2023 9:24:32 PM,"633","68.7","48","990.3"
15/09/2023 9:26:32 PM,"648","68.7","48","990.4"
15/09/2023 9:28:32 PM,"646","68.8","48","990.4"
15/09/2023 9:30:32 PM,"642","68.9","48","990.4"
15/09/2023 9:32:32 PM,"638","68.9","48","990.4"
15/09/2023 9:34:32 PM,"639","69.0","48","990.4"
15/09/2023 9:36:32 PM,"649","69.0","48","990.3"
15/09/2023 9:38:32 PM,"639","69.0","48","990.3"
15/09/2023 9:40:32 PM,"667","69.1","48","990.3"
15/09/2023 9:42:32 PM,"654","69.1","48","990.4"
15/09/2023 9:44:32 PM,"639","69.1","48","990.4"
15/09/2023 9:46:32 PM,"646","69.1","48","990.3"
15/09/2023 9:48:32 PM,"646","69.2","48","990.4"
15/09/2023 9:50:32 PM,"645","69.1","47","990.5"
15/09/2023 9:52:32 PM,"627","68.6","47","990.5"
15/09/2023 9:54:32 PM,"622","68.1","47","990.5"
15/09/2023 9:56:32 PM,"627","67.8","48","990.5"
15/09/2023 9:58:32 PM,"626","67.8","48","990.5"
15/09/2023 10:00:32 PM,"633","67.8","48","990.5"
15/09/2023 10:02:32 PM,"623","67.9","48","990.5"
15/09/2023 10:04:32 PM,"615","68.0","48","990.5"
15/09/2023 10:06:32 PM,"621","68.2","48","990.4"
15/09/2023 10:08:32 PM,"616","68.2","48","990.4"
15/09/2023 10:10:32 PM,"621","68.3","48","990.4"
15/09/2023 10:12:32 PM,"611","68.4","48","990.4"
15/09/2023 10:14:32 PM,"619","68.4","48","990.4"
15/09/2023 10:16:32 PM,"625","68.5","48","990.4"
15/09/2023 10:18:32 PM,"617","68.5","48","990.4"
15/09/2023 10:20:32 PM,"620","68.5","48","990.3"
15/09/2023 10:22:32 PM,"614","68.6","48","990.3"
15/09/2023 10:24:32 PM,"619","68.6","48","990.4"
15/09/2023 10:26:32 PM,"613","68.7","48","990.4"
15/09/2023 10:28:32 PM,"614","68.7","48","990.4"
15/09/2023 10:30:32 PM,"611","68.7","48","990.4"
15/09/2023 10:32:32 PM,"615","68.8","48","990.4"
15/09/2023 10:34:32 PM,"618","68.8","48","990.4"
15/09/2023 10:36:32 PM,"614","68.8","48","990.4"
15/09/2023 10:38:32 PM,"616","68.9","48","990.5"
15/09/2023 10:40:32 PM,"620","68.9","48","990.5"
15/09/2023 10:42:32 PM,"602","68.9","48","990.4"
15/09/2023 10:44:32 PM,"620","68.9","48","990.4"
15/09/2023 10:46:32 PM,"608","69.0","48","990.3"
15/09/2023 10:48:32 PM,"618","69.0","48","990.3"
15/09/2023 10:50:32 PM,"617","69.0","48","990.3"
15/09/2023 10:52:32 PM,"599","68.7","47","990.3"
15/09/2023 10:54:32 PM,"602","68.2","47","990.3"
15/09/2023 10:56:32 PM,"582","67.7","47","990.3"
15/09/2023 10:58:32 PM,"585","67.5","48","990.3"
15/09/2023 11:00:32 PM,"581","67.5","48","990.3"
15/09/2023 11:02:32 PM,"577","67.6","48","990.3"
15/09/2023 11:04:32 PM,"564","67.6","48","990.3"
15/09/2023 11:06:32 PM,"584","67.8","48","990.3"
15/09/2023 11:08:32 PM,"578","67.8","48","990.3"
15/09/2023 11:10:32 PM,"568","68.0","48","990.2"
15/09/2023 11:12:32 PM,"576","68.0","48","990.2"
15/09/2023 11:14:32 PM,"576","68.1","48","990.2"
15/09/2023 11:16:32 PM,"571","68.2","48","990.3"
15/09/2023 11:18:32 PM,"566","68.2","48","990.3"
15/09/2023 11:20:32 PM,"569","68.3","48","990.2"
15/09/2023 11:22:32 PM,"585","68.4","48","990.3"
15/09/2023 11:24:32 PM,"581","68.4","48","990.3"
15/09/2023 11:26:32 PM,"570","68.4","48","990.3"
15/09/2023 11:28:32 PM,"582","68.4","48","990.3"
15/09/2023 11:30:32 PM,"569","68.5","48","990.3"
15/09/2023 11:32:32 PM,"562","68.5","48","990.3"
15/09/2023 11:34:32 PM,"578","68.5","48","990.3"
15/09/2023 11:36:32 PM,"582","68.5","48","990.3"
15/09/2023 11:38:32 PM,"575","68.5","48","990.3"
15/09/2023 11:40:32 PM,"570","68.5","48","990.3"
15/09/2023 11:42:32 PM,"564","68.6","48","990.4"
15/09/2023 11:44:32 PM,"571","68.6","48","990.3"
15/09/2023 11:46:32 PM,"572","68.6","48","990.4"
15/09/2023 11:48:32 PM,"563","68.6","48","990.4"
15/09/2023 11:50:32 PM,"565","68.7","48","990.4"
15/09/2023 11:52:32 PM,"576","68.7","48","990.4"
15/09/2023 11:54:32 PM,"556","68.7","48","990.4"
15/09/2023 11:56:32 PM,"574","68.7","48","990.4"
15/09/2023 11:58:32 PM,"570","68.8","48","990.4"
16/09/2023 12:00:32 AM,"565","68.8","48","990.3"
16/09/2023 12:02:32 AM,"564","68.8","48","990.3"
16/09/2023 12:04:32 AM,"561","68.8","48","990.3"
16/09/2023 12:06:32 AM,"571","68.8","48","990.3"
16/09/2023 12:08:32 AM,"554","68.8","48","990.3"
16/09/2023 12:10:32 AM,"570","68.9","48","990.3"
16/09/2023 12:12:32 AM,"558","68.9","48","990.3"
16/09/2023 12:14:32 AM,"559","68.9","48","990.3"
16/09/2023 12:16:32 AM,"557","68.9","48","990.3"
16/09/2023 12:18:32 AM,"559","68.6","47","990.3"
16/09/2023 12:20:32 AM,"565","68.1","47","990.3"
16/09/2023 12:22:32 AM,"546","67.6","48","990.3"
16/09/2023 12:24:32 AM,"540","67.5","48","990.2"
16/09/2023 12:26:32 AM,"536","67.5","48","990.2"
16/09/2023 12:28:32 AM,"537","67.5","48","990.2"
16/09/2023 12:30:32 AM,"553","67.6","48","990.2"
16/09/2023 12:32:32 AM,"532","67.6","49","990.3"
16/09/2023 12:34:32 AM,"551","67.7","49","990.2"
